F_O2_entrada_kmol_h;m_biogas_entrada_kg_h;m_oxigenio_entrada_kg_h;m_agua_vapor_entrada_kg_h;P_entrada_biogas_bar;T_entrada_biogas_C;P_entrada_oxigenio_bar;T_entrada_oxigenio_C;P_entrada_agua_bar;T_entrada_agua_C;T_vapor_necessaria_C;Q_aquecedor_vapor_kW;W_bomba_agua_W;P_mistura_final_bar;T_mistura_final_alvo_C;W_compressao_biogas_total_kW
14,4619;1193,19;461,263;1419,92;15;56,90310923;15;25;1;25;857,836194;1650,419916;790,4315004;15;500;2,728312884
14,4701;1193,87;461,525;1420,73;15;56,91904454;15;25;1;25;857,8277305;1651,353401;790,8824058;15;500;2,729877399
14,4727;1194,08;461,607;1420,98;15;56,92403836;15;25;1;25;857,8252653;1651,641651;791,0215741;15;500;2,730367496
14,4742;1194,21;461,656;1421,13;15;56,92698388;15;25;1;25;857,8247137;1651,815478;791,1050751;15;500;2,730656529
14,4759;1194,34;461,708;1421,29;15;56,93018591;15;25;1;25;857,8220445;1651,998925;791,1941428;15;500;2,730970697
14,4823;1194,88;461,914;1421,92;15;56,94274171;15;25;1;25;857,8182656;1652,727612;791,544847;15;500;2,732202251
14,4831;1194,94;461,939;1422;15;56,9442155;15;25;1;25;857,8156975;1652,818166;791,5893808;15;500;2,732346772
14,4869;1195,25;462,061;1422,38;15;56,95164977;15;25;1;25;857,8095305;1653,254008;791,8009167;15;500;2,733075664
14,4886;1195,39;462,115;1422,54;15;56,95498307;15;25;1;25;857,8093919;1653,439848;791,8899844;15;500;2,733402412
14,4908;1195,57;462,183;1422,75;15;56,95915029;15;25;1;25;857,8080489;1653,682662;792,0068858;15;500;2,733810848
14,4912;1195,61;462,197;1422,8;15;56,95998381;15;25;1;25;857,8068452;1653,739638;792,0347194;15;500;2,733892536
14,4915;1195,63;462,205;1422,82;15;56,96043265;15;25;1;25;857,8075638;1653,763564;792,0458529;15;500;2,733936522
14,4937;1195,81;462,276;1423,04;15;56,96479313;15;25;1;25;857,8041381;1654,016028;792,168321;15;500;2,734363813
14,4989;1196,24;462,443;1423,55;15;56,97499183;15;25;1;25;857,7994353;1654,604351;792,4522244;15;500;2,735362932
14,5138;1197,47;462,918;1425,01;15;57,00394193;15;25;1;25;857,7854449;1656,28805;793,2649673;15;500;2,738196997
14,5148;1197,55;462,948;1425,11;15;57,00574033;15;25;1;25;857,7832483;1656,402196;793,3206347;15;500;2,738372952
14,5239;1198,3;463,239;1426;15;57,02353832;15;25;1;25;857,7748892;1657,428706;793,8160739;15;500;2,740113677
14,5253;1198,42;463,283;1426,14;15;57,02623798;15;25;1;25;857,7738491;1657,59044;793,8940081;15;500;2,740377618
14,5345;1199,18;463,579;1427,05;15;57,04424284;15;25;1;25;857,7636026;1658,638392;794,4005808;15;500;2,742137252
14,536;1199,3;463,626;1427,19;15;57,04713762;15;25;1;25;857,7628751;1658,80042;794,4785151;15;500;2,742420054
14,5384;1199,5;463,701;1427,42;15;57,05170559;15;25;1;25;857,7621317;1659,067039;794,6065499;15;500;2,742866257
14,5397;1199,61;463,745;1427,56;15;57,05440815;15;25;1;25;857,7587776;1659,226572;794,6844842;15;500;2,74313021
14,5416;1199,76;463,803;1427,74;15;57,05801198;15;25;1;25;857,7565775;1659,433691;794,7846854;15;500;2,743482148
14,5435;1199,92;463,865;1427,93;15;57,06174504;15;25;1;25;857,7547838;1659,65282;794,8904533;15;500;2,743846657
14,5579;1201,11;464,323;1429,34;15;57,08982422;15;25;1;25;857,7415973;1661,279086;795,6753626;15;500;2,746586831
14,5659;1201,77;464,58;1430,13;15;57,10548674;15;25;1;25;857,7327424;1662,18885;796,1151345;15;500;2,74811409
14,5692;1202,04;464,685;1430,45;15;57,1119349;15;25;1;25;857,7298393;1662,55801;796,2932699;15;500;2,748742603
14,5722;1202,29;464,781;1430,75;15;57,11780408;15;25;1;25;857,7261523;1662,903177;796,4602719;15;500;2,749314555
14,5749;1202,51;464,865;1431,01;15;57,12296486;15;25;1;25;857,7237977;1663,203122;796,6050069;15;500;2,749817374
14,5804;1202,97;465,042;1431,55;15;57,13387029;15;25;1;25;857,7198686;1663,826997;796,9056105;15;500;2,750879592
14,5903;1203,78;465,358;1432,52;15;57,15317539;15;25;1;25;857,7089325;1664,943957;797,4455836;15;500;2,752758946
14,5962;1204,27;465,545;1433,1;15;57,16467465;15;25;1;25;857,7034552;1665,612836;797,768454;15;500;2,753877786
14,6031;1204,84;465,765;1433,78;15;57,17824751;15;25;1;25;857,6960587;1666,396103;798,1469919;15;500;2,755197791
14,6118;1205,55;466,042;1434,63;15;57,19519085;15;25;1;25;857,686524;1667,374901;798,6201641;15;500;2,756844693
14,6137;1205,71;466,104;1434,82;15;57,1990078;15;25;1;25;857,6846865;1667,593971;798,7259321;15;500;2,757215566
14,6157;1205,88;466,168;1435,02;15;57,2029547;15;25;1;25;857,6829789;1667,824786;798,8372667;15;500;2,757599014
14,616;1205,9;466,178;1435,05;15;57,20353708;15;25;1;25;857,6815178;1667,858257;798,8539669;15;500;2,757655588
14,6183;1206,09;466,25;1435,27;15;57,20793767;15;25;1;25;857,6805178;1668,112992;798,976435;15;500;2,758083041
14,6185;1206,1;466,256;1435,29;15;57,20832599;15;25;1;25;857,6786863;1668,134487;798,9875685;15;500;2,758120758
14,6229;1206,48;466,399;1435,73;15;57,21712946;15;25;1;25;857,6765476;1668,643823;799,2325047;15;500;2,758975673
14,6263;1206,75;466,506;1436,06;15;57,22373393;15;25;1;25;857,6714611;1669,022496;799,4162069;15;500;2,759616867
14,6264;1206,76;466,509;1436,07;15;57,2239282;15;25;1;25;857,6716946;1669,034341;799,4217736;15;500;2,759635726
14,6332;1207,32;466,725;1436,73;15;57,23720683;15;25;1;25;857,6663543;1669,796302;799,789178;15;500;2,76092442
14,6346;1207,44;466,772;1436,88;15;57,24012252;15;25;1;25;857,6632371;1669,967653;799,872679;15;500;2,761207308
14,6398;1207,87;466,937;1437,38;15;57,25023265;15;25;1;25;857,6606729;1670,546309;800,1510156;15;500;2,762187995
14,6409;1207,96;466,973;1437,5;15;57,25250146;15;25;1;25;857,6566166;1670,681893;800,2178164;15;500;2,762408023
14,6423;1208,07;467,015;1437,63;15;57,25509462;15;25;1;25;857,6554319;1670,831847;800,2901839;15;500;2,762659485
14,6429;1208,12;467,036;1437,69;15;57,2563913;15;25;1;25;857,6548781;1670,90105;800,3235843;15;500;2,762785216
14,6452;1208,31;467,108;1437,91;15;57,26080044;15;25;1;25;857,6538712;1671,155773;800,4460524;15;500;2,763212704
14,6551;1209,12;467,423;1438,88;15;57,28019613;15;25;1;25;857,6427571;1672,272473;800,9860255;15;500;2,765092429
14,6563;1209,23;467,463;1439,01;15;57,28266212;15;25;1;25;857,6413645;1672,422226;801,058393;15;500;2,765331328
14,66;1209,53;467,579;1439,36;15;57,28986666;15;25;1;25;857,6393406;1672,827058;801,2532287;15;500;2,766029169
14,661;1209,61;467,611;1439,46;15;57,29181416;15;25;1;25;857,6373535;1672,941374;801,308896;15;500;2,766217776
14,6619;1209,69;467,642;1439,56;15;57,29369687;15;25;1;25;857,6352633;1673,055591;801,3645633;15;500;2,766400097
14,6642;1209,88;467,713;1439,78;15;57,29811202;15;25;1;25;857,6341152;1673,310175;801,4870314;15;500;2,766827609
14,6647;1209,92;467,73;1439,83;15;57,29915097;15;25;1;25;857,6332248;1673,367432;801,5148651;15;500;2,766928201
14,6688;1210,26;467,862;1440,23;15;57,30726919;15;25;1;25;857,6302372;1673,829447;801,7375344;15;500;2,767714079
14,6712;1210,46;467,938;1440,47;15;57,31201134;15;25;1;25;857,6271581;1674,105421;801,871136;15;500;2,768173036
14,6772;1210,95;468,13;1441,06;15;57,32377278;15;25;1;25;857,6198587;1674,784114;802,1995732;15;500;2,769311013
14,6779;1211,01;468,152;1441,12;15;57,32513769;15;25;1;25;857,621695;1674,855607;802,2329736;15;500;2,769443045
14,6843;1211,53;468,354;1441,75;15;57,33768501;15;25;1;25;857,6127591;1675,579211;802,5836778;15;500;2,770656494
14,6862;1211,7;468,418;1441,94;15;57,3415869;15;25;1;25;857,6134375;1675,800677;802,6894457;15;500;2,771033736
14,6906;1212,06;468,557;1442,37;15;57,35017296;15;25;1;25;857,6086428;1676,295813;802,9288152;15;500;2,771863678
14,6942;1212,35;468,671;1442,72;15;57,35726498;15;25;1;25;857,6041133;1676,698227;803,1236508;15;500;2,772549017
14,697;1212,58;468,76;1443;15;57,36273161;15;25;1;25;857,5998394;1677,019531;803,2795194;15;500;2,773077174
14,7033;1213,11;468,962;1443,62;15;57,37529593;15;25;1;25;857,595546;1677,735955;803,6246568;15;500;2,774290693
14,7035;1213,12;468,968;1443,64;15;57,3756215;15;25;1;25;857,5937565;1677,757479;803,6357902;15;500;2,774322132
14,7044;1213,2;468,997;1443,73;15;57,3774448;15;25;1;25;857,5937898;1677,862106;803,6858908;15;500;2,774498188
14,7085;1213,53;469,126;1444,12;15;57,38539053;15;25;1;25;857,5905559;1678,312244;803,9029934;15;500;2,775265298
14,7097;1213,63;469,164;1444,24;15;57,38780075;15;25;1;25;857,5889971;1678,450206;803,9697942;15;500;2,775497948
14,716;1214,16;469,368;1444,87;15;57,40037635;15;25;1;25;857,5826069;1679,176227;804,3204984;15;500;2,776711515
14,718;1214,31;469,429;1445,06;15;57,40415664;15;25;1;25;857,5783685;1679,392961;804,4262663;15;500;2,777076218
14,7184;1214,35;469,442;1445,1;15;57,40493884;15;25;1;25;857,5794269;1679,440465;804,4485332;15;500;2,777151674
14,7195;1214,44;469,477;1445,2;15;57,40708998;15;25;1;25;857,5800295;1679,557261;804,5042005;15;500;2,777359179
14,7223;1214,67;469,568;1445,49;15;57,41276198;15;25;1;25;857,5735656;1679,888069;804,6656358;15;500;2,77790624
14,7224;1214,68;469,571;1445,49;15;57,41289238;15;25;1;25;857,5761882;1679,890592;804,6656358;15;500;2,777918817
14,7231;1214,74;469,593;1445,56;15;57,41432687;15;25;1;25;857,5756221;1679,971399;804,7046029;15;500;2,778057155
14,7238;1214,8;469,616;1445,63;15;57,41576142;15;25;1;25;857,5751918;1680,052336;804,74357;15;500;2,778195493
14,7287;1215,2;469,773;1446,12;15;57,42547923;15;25;1;25;857,5672398;1680,61414;805,0163399;15;500;2,77913243
14,7314;1215,42;469,859;1446,38;15;57,43076346;15;25;1;25;857,5650899;1680,91423;805,161075;15;500;2,779641778
14,7316;1215,44;469,865;1446,4;15;57,43115493;15;25;1;25;857,5655503;1680,937916;805,1722084;15;500;2,779679507
14,732;1215,48;469,878;1446,44;15;57,43200312;15;25;1;25;857,5665734;1680,985387;805,1944754;15;500;2,779761255
14,7349;1215,71;469,969;1446,72;15;57,43754962;15;25;1;25;857,5625337;1681,3069;805,3503439;15;500;2,780295761
14,735;1215,72;469,974;1446,74;15;57,43794118;15;25;1;25;857,5605784;1681,32826;805,3614774;15;500;2,780333491
14,7364;1215,84;470,018;1446,87;15;57,44068224;15;25;1;25;857,5618679;1681,480582;805,4338449;15;500;2,780597601
14,7366;1215,85;470,024;1446,89;15;57,44100858;15;25;1;25;857,5600819;1681,502104;805,4449783;15;500;2,780629043
14,7439;1216,45;470,256;1447,6;15;57,45543635;15;25;1;25;857,5536491;1682,321032;805,8402164;15;500;2,782018788
14,7497;1216,93;470,441;1448,17;15;57,46686627;15;25;1;25;857,5480073;1682,978016;806,1575201;15;500;2,783119286
14,7499;1216,95;470,448;1448,19;15;57,46732356;15;25;1;25;857,5485687;1683,0018;806,1686536;15;500;2,783163306
14,7547;1217,35;470,603;1448,67;15;57,47692842;15;25;1;25;857,5427622;1683,554029;806,4358568;15;500;2,78408774
14,7591;1217,71;470,742;1449,1;15;57,48555595;15;25;1;25;857,5379483;1684,049105;806,6752263;15;500;2,784917856
14,7671;1218,37;470,997;1449,88;15;57,50144531;15;25;1;25;857,5310682;1684,94893;807,1094314;15;500;2,786446053
14,7685;1218,48;471,04;1450,02;15;57,5041271;15;25;1;25;857,5276209;1685,108301;807,1873657;15;500;2,786703901
14,7741;1218,95;471,221;1450,57;15;57,51531486;15;25;1;25;857,5239884;1685,743964;807,493536;15;500;2,787779326
14,7759;1219,1;471,278;1450,75;15;57,51884875;15;25;1;25;857,5216939;1685,950931;807,5937371;15;500;2,788118938
14,776;1219,1;471,281;1450,76;15;57,51904509;15;25;1;25;857,5196496;1685,960578;807,5993039;15;500;2,788137805
14,7767;1219,16;471,301;1450,82;15;57,52035405;15;25;1;25;857,5212262;1686,031828;807,6327043;15;500;2,788263588
14,7799;1219,43;471,406;1451,14;15;57,52683432;15;25;1;25;857,5182997;1686,40088;807,8108397;15;500;2,788886215
14,7814;1219,55;471,453;1451,29;15;57,52971491;15;25;1;25;857,5152169;1686,572221;807,8943407;15;500;2,789162941
14,7838;1219,74;471,528;1451,52;15;57,53442923;15;25;1;25;857,5120983;1686,836495;808,0223756;15;500;2,789615767
14,7883;1220,12;471,673;1451,97;15;57,54346717;15;25;1;25;857,5077334;1687,355229;808,2728785;15;500;2,790483693
14,7885;1220,13;471,679;1451,98;15;57,54379469;15;25;1;25;857,5083004;1687,367398;808,2784453;15;500;2,79051514
14,7929;1220,5;471,819;1452,41;15;57,55250796;15;25;1;25;857,505849;1687,864738;808,5178148;15;500;2,791351631
14,7933;1220,53;471,832;1452,45;15;57,55335977;15;25;1;25;857,5045934;1687,910008;808,5400817;15;500;2,791433394
14,7957;1220,73;471,909;1452,69;15;57,55814351;15;25;1;25;857,5016333;1688,186053;808,6736833;15;500;2,791892526
14,8023;1221,27;472,119;1453,34;15;57,57118814;15;25;1;25;857,4933906;1688,933451;809,0355209;15;500;2,79314415
14,8031;1221,34;472,146;1453,42;15;57,5728929;15;25;1;25;857,493284;1689,026316;809,0800548;15;500;2,793307681
14,8095;1221,87;472,349;1454,04;15;57,58548501;15;25;1;25;857,4890939;1689,742766;809,4251922;15;500;2,794515305
14,8131;1222,17;472,464;1454,4;15;57,59270171;15;25;1;25;857,4845658;1690,156739;809,6255946;15;500;2,795207184
14,8144;1222,27;472,505;1454,53;15;57,59526079;15;25;1;25;857,4809944;1690,304354;809,6979621;15;500;2,795452488
14,8151;1222,33;472,527;1454,59;15;57,59663885;15;25;1;25;857,4827994;1690,375828;809,7313625;15;500;2,795584576
14,8168;1222,47;472,581;1454,76;15;57,59998584;15;25;1;25;857,4802735;1690,570938;809,8259969;15;500;2,79590536
14,8261;1223,24;472,879;1455,68;15;57,61863105;15;25;1;25;857,4699102;1691,630025;810,3381363;15;500;2,797691721
14,8277;1223,37;472,93;1455,83;15;57,62178353;15;25;1;25;857,4694977;1691,803939;810,4216373;15;500;2,797993646
14,8287;1223,45;472,961;1455,93;15;57,62375401;15;25;1;25;857,4673755;1691,918091;810,4773047;15;500;2,79818235
14,8325;1223,77;473,084;1456,31;15;57,63137444;15;25;1;25;857,4635679;1692,355994;810,6888405;15;500;2,798912011
14,8343;1223,92;473,141;1456,48;15;57,63492256;15;25;1;25;857,4636083;1692,553587;810,7834749;15;500;2,799251684
14,8364;1224,09;473,207;1456,69;15;57,63906258;15;25;1;25;857,4597256;1692,793861;810,9003763;15;500;2,799647971
14,8373;1224,16;473,235;1456,77;15;57,64077133;15;25;1;25;857,4597498;1692,886851;810,9449102;15;500;2,799811519
14,8427;1224,6;473,407;1457,3;15;57,65155191;15;25;1;25;857,4529922;1693,4962;811,239947;15;500;2,800843138
14,8448;1224,78;473,476;1457,51;15;57,6558258;15;25;1;25;857,4517085;1693,738991;811,3568484;15;500;2,801252016
14,8479;1225,04;473,574;1457,82;15;57,66194184;15;25;1;25;857,4481001;1694,095733;811,5294171;15;500;2,801837031
14,8516;1225,34;473,692;1458,18;15;57,66930909;15;25;1;25;857,4439013;1694,510005;811,7298195;15;500;2,802541573
14,8523;1225,4;473,715;1458,25;15;57,67082223;15;25;1;25;857,4434279;1694,59089;811,7687866;15;500;2,802686256
14,8541;1225,55;473,771;1458,42;15;57,67430934;15;25;1;25;857,4433623;1694,788379;811,8634211;15;500;2,803019659
14,8544;1225,57;473,781;1458,45;15;57,67490154;15;25;1;25;857,4419156;1694,821836;811,8801213;15;500;2,803076275
14,8554;1225,65;473,813;1458,55;15;57,6769414;15;25;1;25;857,4398945;1694,936081;811,9357886;15;500;2,803271285
14,8576;1225,84;473,885;1458,77;15;57,68141644;15;25;1;25;857,4388344;1695,190707;812,0582567;15;500;2,803699051
14,859;1225,95;473,929;1458,91;15;57,68418077;15;25;1;25;857,4354924;1695,350152;812,136191;15;500;2,803963261
14,8591;1225,96;473,932;1458,92;15;57,68437823;15;25;1;25;857,4357187;1695,361992;812,1417577;15;500;2,803982133
14,8633;1226,3;474,064;1459,32;15;57,69260701;15;25;1;25;857,4326577;1695,823845;812,364427;15;500;2,80476848
14,865;1226,44;474,119;1459,49;15;57,69603086;15;25;1;25;857,4302297;1696,019037;812,4590615;15;500;2,805095603
14,867;1226,61;474,183;1459,69;15;57,7000478;15;25;1;25;857,4284798;1696,24975;812,5703961;15;500;2,805479346
14,8681;1226,7;474,218;1459,8;15;57,70222113;15;25;1;25;857,4267185;1696,375865;812,6316302;15;500;2,805686945
14,8712;1226,96;474,318;1460,11;15;57,70854445;15;25;1;25;857,4232737;1696,732756;812,8041989;15;500;2,806290875
14,8729;1227,1;474,373;1460,27;15;57,71190427;15;25;1;25;857,4232129;1696,918626;812,8932666;15;500;2,806611715
14,8766;1227,4;474,488;1460,63;15;57,71908634;15;25;1;25;857,4187061;1697,332586;813,093669;15;500;2,807297438
14,8806;1227,73;474,616;1461,02;15;57,72719296;15;25;1;25;857,4152447;1697,782421;813,3107716;15;500;2,808071244
14,8819;1227,84;474,659;1461,16;15;57,72982974;15;25;1;25;857,4118367;1697,941794;813,3887058;15;500;2,80832289
14,8852;1228,11;474,764;1461,48;15;57,73642272;15;25;1;25;857,4088497;1698,310745;813,5668413;15;500;2,808952011
14,8891;1228,43;474,888;1461,86;15;57,74420432;15;25;1;25;857,4050934;1698,748668;813,7783771;15;500;2,809694381
14,8908;1228,58;474,943;1462,03;15;57,74763414;15;25;1;25;857,4049184;1698,946046;813,8730116;15;500;2,810021531
14,8941;1228,85;475,047;1462,35;15;57,7541651;15;25;1;25;857,4018281;1699,314892;814,051147;15;500;2,810644377
14,8985;1229,21;475,188;1462,78;15;57,76300726;15;25;1;25;857,3971754;1699,810041;814,2905165;15;500;2,811487431
14,8998;1229,32;475,229;1462,91;15;57,76558121;15;25;1;25;857,3958631;1699,959829;814,362884;15;500;2,8117328
14,9018;1229,48;475,293;1463,11;15;57,76960759;15;25;1;25;857,3918544;1700,188333;814,4742187;15;500;2,812116584
14,9083;1230,02;475,499;1463,74;15;57,78254849;15;25;1;25;857,3877958;1700,916462;814,8249228;15;500;2,813349742
14,911;1230,24;475,586;1464,01;15;57,78796421;15;25;1;25;857,3833768;1701,225905;814,9752246;15;500;2,813865662
14,9151;1230,58;475,718;1464,42;15;57,79622175;15;25;1;25;857,3779695;1701,697068;815,2034607;15;500;2,814652134
14,9187;1230,87;475,83;1464,76;15;57,80329202;15;25;1;25;857,3755231;1702,089772;815,3927296;15;500;2,815325362
14,9205;1231,02;475,888;1464,94;15;57,80692692;15;25;1;25;857,3733155;1702,296784;815,4929308;15;500;2,815671417
14,926;1231,48;476,065;1465,48;15;57,81803261;15;25;1;25;857,3692415;1702,920304;815,7935343;15;500;2,816728469
14,9263;1231,5;476,075;1465,51;15;57,81862767;15;25;1;25;857,3677992;1702,953758;815,8102345;15;500;2,816785097
14,9309;1231,88;476,221;1465,96;15;57,82781959;15;25;1;25;857,3634854;1703,472458;816,0607375;15;500;2,817659696
14,9336;1232,11;476,308;1466,23;15;57,83330963;15;25;1;25;857,3612791;1703,78405;816,2110393;15;500;2,818181945
14,9343;1232,17;476,331;1466,3;15;57,83469883;15;25;1;25;857,3608673;1703,864989;816,2500064;15;500;2,81831408
14,9356;1232,27;476,369;1466,42;15;57,83714663;15;25;1;25;857,3592938;1704,002895;816,3168072;15;500;2,818546892
14,9376;1232,44;476,435;1466,62;15;57,8412488;15;25;1;25;857,3577661;1704,233807;816,4281418;15;500;2,81893701
14,9378;1232,45;476,44;1466,64;15;57,84164581;15;25;1;25;857,3558328;1704,25516;816,4392753;15;500;2,818974764
14,9383;1232,49;476,457;1466,69;15;57,84263837;15;25;1;25;857,3549729;1704,312422;816,467109;15;500;2,819069148
14,9394;1232,58;476,492;1466,8;15;57,84482211;15;25;1;25;857,3532094;1704,438521;816,528343;15;500;2,819276793
14,94;1232,63;476,511;1466,86;15;57,84607948;15;25;1;25;857,3524057;1704,507457;816,5617434;15;500;2,819396347
14,9414;1232,75;476,556;1466,99;15;57,84885913;15;25;1;25;857,3537703;1704,659851;816,6341109;15;500;2,819660624
14,9436;1232,93;476,626;1467,21;15;57,85329386;15;25;1;25;857,3502088;1704,912016;816,7565791;15;500;2,820082211
14,9456;1233,1;476,691;1467,41;15;57,85739822;15;25;1;25;857,348546;1705,142793;816,8679137;15;500;2,820472339
14,949;1233,38;476,8;1467,75;15;57,86421798;15;25;1;25;857,343578;1705,533023;817,0571826;15;500;2,821120461
14,96;1234,28;477,148;1468,82;15;57,8861443;15;25;1;25;857,3325982;1706,765634;817,652823;15;500;2,823203306
14,9678;1234,93;477,399;1469,59;15;57,90191984;15;25;1;25;857,3252984;1707,653232;818,0814614;15;500;2,824700984
14,9684;1234,98;477,417;1469,65;15;57,90311328;15;25;1;25;857,3243941;1707,722067;818,1148618;15;500;2,824814255
14,9693;1235,05;477,445;1469,73;15;57,90483722;15;25;1;25;857,3244022;1707,815035;818,1593957;15;500;2,824977869
14,9703;1235,13;477,477;1469,83;15;57,90689281;15;25;1;25;857,3223807;1707,929256;818,215063;15;500;2,825172949
14,971;1235,19;477,501;1469,9;15;57,90835171;15;25;1;25;857,322066;1708,010288;818,2540301;15;500;2,825311392
14,9718;1235,26;477,525;1469,98;15;57,90987699;15;25;1;25;857,3216414;1708,102831;818,298564;15;500;2,825456129
14,9726;1235,32;477,552;1470,06;15;57,91153499;15;25;1;25;857,3193077;1708,193507;818,3430979;15;500;2,825613453
14,9748;1235,51;477,622;1470,28;15;57,91597887;15;25;1;25;857,3179861;1708,447852;818,465566;15;500;2,826035081
14,9762;1235,62;477,666;1470,41;15;57,91876492;15;25;1;25;857,3169656;1708,597911;818,5379335;15;500;2,826299386
14,9792;1235,86;477,76;1470,7;15;57,92466953;15;25;1;25;857,3130869;1708,931091;818,6993688;15;500;2,826859466
14,9802;1235,95;477,795;1470,81;15;57,92685917;15;25;1;25;857,3113221;1709,057181;818,7606028;15;500;2,827067138
14,9858;1236,41;477,971;1471,35;15;57,93794246;15;25;1;25;857,3071192;1709,680537;819,0612064;15;500;2,828118091
