hours,Price,Price,,,,
997,92.03,102.03,,,,
998,96.425,106.11,,,,
999,103.7,106.67,,,,
1000,119.13,116.785,,,,
1001,148.83,147.2,,,,
1002,132.06,140.15,,,,
1003,116.705,124.985,,,,
1004,106.52,107.74,,,,
1005,109.89,107.965,,,,
1006,97.705,101.005,,,,
1007,101.495,111.905,,,,
1008,98.475,105.775,,,,
1009,97.385,96.415,,,,
1010,94.255,93.66,,,,
1011,95.025,91.615,,,,
1012,101.185,96.7,,,,
1013,119.595,102.4,,,,
1014,140.745,117.04,,,,
1015,153.1,126.7,,,,
1016,146.35,126.715,,,,
1017,129.41,115.515,,,,
1018,110.045,109.58,,,,
1019,95.26,98.655,,,,
1020,91.93,91.93,,,,
1021,92.065,92.065,,,,
1022,93.825,95.64,,,,
1023,113.665,106.13,,,,
1024,139.375,124.615,,,,
1025,158.9,140.83,,,,
1026,147.84,128.2,,,,
1027,133.505,117.765,,,,
1028,120.23,106.93,,,,
1029,113.42,108.63,,,,
1030,106.01,96.65,,,,
1031,102.105,103.615,,,,
1032,98.845,100.335,,,,
1033,97.785,98.725,,,,
1034,96.305,94.765,,,,
1035,96.19,95.45,,,,
1036,102.76,100.48,,,,
1037,113.7,116.945,,,,
1038,141.155,139.2,,,,
1039,148.04,145.65,,,,
1040,127.86,135.66,,,,
1041,97.45,121.28,,,,
1042,94.525,102.435,,,,
1043,95.265,91.815,,,,
1044,91.62,90.13,,,,
1045,94.57,91.55,,,,
1046,96.065,95.85,,,,
1047,112.445,114.075,,,,
1048,136.295,139.925,,,,
1049,149.595,160.5,,,,
1050,142.05,148.865,,,,
1051,127.005,133.03,,,,
1052,116.135,120.55,,,,
1053,109.78,114.75,,,,
1054,103.255,107.45,,,,
1055,97.685,98.125,,,,
1056,95.145,95.83,,,,
1057,92.88,93.96,,,,
1058,92.4,93.455,,,,
1059,90.43,93.69,,,,
1060,95.45,100.215,,,,
1061,98.16,110.11,,,,
1062,128.99,136.485,,,,
1063,134.325,143.435,,,,
1064,120.435,125.125,,,,
1065,105.105,94.775,,,,
1066,93.97,94.235,,,,
1067,89.72,96.08,,,,
1068,89.255,92.445,,,,
1069,93.88,96.665,,,,
1070,95.345,96.06,,,,
1071,109.385,111.48,,,,
1072,120.44,131.225,,,,
1073,130.945,143.83,,,,
1074,121.895,138.775,,,,
1075,98.35,126.205,,,,
1076,94.555,114.9,,,,
1077,92.45,109.615,,,,
1078,84.45,102.765,,,,
1079,76.345,98.205,,,,
1080,81.31,95.75,,,,
1081,83.655,94.705,,,,
1082,80.18,94.17,,,,
1083,83.21,92.715,,,,
1084,90.565,97.915,,,,
1085,105.02,101.47,,,,
1086,123.205,132.4,,,,
1087,128.735,135.41,,,,
1088,122.985,124.53,,,,
1089,113.945,109.93,,,,
1090,105.33,96.58,,,,
1091,96.285,91.04,,,,
1092,92.06,90.225,,,,
1093,97.385,93.655,,,,
1094,103.11,95.635,,,,
1095,107.535,108.445,,,,
1096,124.22,120.835,,,,
1097,125.535,129.38,,,,
1098,114.89,117.17,,,,
1099,99.73,94.83,,,,
1100,96.91,91.04,,,,
1101,93.58,89.68,,,,
1102,85.125,81.87,,,,
1103,77.925,71.39,,,,
1104,74.8,76.575,,,,
1105,71.33,78.91,,,,
1106,67.56,75.42,,,,
1107,66.325,79.085,,,,
1108,69.075,84.95,,,,
1109,78.75,98.7,,,,
1110,94.49,117.745,,,,
1111,100.2,122.955,,,,
1112,90.9,118.065,,,,
1113,85.3,107.79,,,,
1114,89.1,105.475,,,,
1115,85.33,96.385,,,,
1116,75.305,90.735,,,,
1117,72.8,95.485,,,,
1118,79.98,99.955,,,,
1119,85,105.48,,,,
1120,93.53,119.03,,,,
1121,104.865,123.13,,,,
1122,103.155,117.7,,,,
1123,97.265,102.215,,,,
1124,89.7,100.57,,,,
1125,93.5,97.25,,,,
1126,83.745,88.655,,,,
1127,89.25,86.295,,,,
1128,66.37,80.58,,,,
1129,64,80.37,,,,
1130,62.115,75.605,,,,
1131,66.015,73.08,,,,
1132,71.69,79.615,,,,
1133,71.43,80.3,,,,
1134,79.92,94.4,,,,
1135,92.48,102.6,,,,
1136,101.36,99.16,,,,
1137,87.615,88.2,,,,
1138,82.05,85.115,,,,
1139,76.495,81.95,,,,
1140,69.13,72.33,,,,
1141,72.735,70.83,,,,
1142,81.875,81.035,,,,
1143,90.4,85.4,,,,
1144,106.855,100.005,,,,
1145,126.275,117.84,,,,
1146,119.985,107.535,,,,
1147,107.72,100.075,,,,
1148,97.355,91.78,,,,
1149,94.53,94.53,,,,
1150,91.395,85.45,,,,
1151,86.475,86.065,,,,
1152,80.09,62.455,,,,
1153,76.015,55.7,,,,
1154,71.61,54.775,,,,
1155,71.275,58.57,,,,
1156,73.125,59.285,,,,
1157,73.67,64.14,,,,
1158,79.465,70.055,,,,
1159,81.305,78.47,,,,
1160,80.735,80.615,,,,
1161,78.265,74.34,,,,
1162,77.35,72.135,,,,
1163,81.375,72.375,,,,
1164,82.935,66.59,,,,
1165,89.35,75.485,,,,
1166,87.295,81.805,,,,
1167,91.435,86.435,,,,
1168,106.5,100.35,,,,
1169,121.3,115.485,,,,
1170,114.385,110.525,,,,
1171,103.69,100,,,,
1172,97,90.19,,,,
1173,92.735,87.165,,,,
1174,77.27,83.81,,,,
1175,61.435,77.41,,,,
1176,56.61,76.845,,,,
1177,47.66,73.545,,,,
1178,38.955,68.455,,,,
1179,37.025,68.735,,,,
1180,44.905,74.675,,,,
1181,70.465,84.975,,,,
1182,89.56,94.54,,,,
1183,96.935,99.6,,,,
1184,93.48,96.75,,,,
1185,88.63,93.48,,,,
1186,81.61,91.46,,,,
1187,82.62,87.61,,,,
1188,72.435,87.835,,,,
1189,81.59,89.14,,,,
1190,87.9,87.23,,,,
1191,80.48,94.93,,,,
1192,102.575,108.575,,,,
1193,136.495,129.195,,,,
1194,113.01,119.1,,,,
1195,110.16,107.295,,,,
1196,98.745,100.83,,,,
1197,95.835,97.205,,,,
1198,83.935,79.835,,,,
1199,82.03,68.465,,,,
1200,81.16,59.61,,,,
1201,73.6,51.41,,,,
1202,88.75,45,,,,
1203,80.65,41.065,,,,
1204,77.355,46.525,,,,
1205,102.375,71.675,,,,
1206,116.475,93.035,,,,
1207,120.855,99.815,,,,
1208,123.35,95.335,,,,
1209,109.925,88.115,,,,
1210,94.72,77.46,,,,
1211,88.23,78.145,,,,
1212,85.835,68.205,,,,
1213,88.325,75.43,,,,
1214,93.225,82.445,,,,
1215,105.63,76.69,,,,
1216,116.915,98.99,,,,
1217,124.495,121.98,,,,
1218,123.93,108.38,,,,
1219,118.88,108.08,,,,
1220,107.9,93.5,,,,
1221,100.82,86.92,,,,
1222,96.095,79.205,,,,
1223,94.24,77.29,,,,
1224,86.055,77.455,,,,
1225,86.08,70.05,,,,
1226,81.04,83.15,,,,
1227,81.37,76.865,,,,
1228,83.23,74.98,,,,
1229,106.505,99.355,,,,
1230,126.415,113.29,,,,
1231,130.195,118.065,,,,
1232,117.1,118.79,,,,
1233,107.67,107.05,,,,
1234,92.175,94.455,,,,
1235,85.84,87.975,,,,
1236,88.605,85.685,,,,
1237,94.88,89.275,,,,
1238,107.805,97.635,,,,
1239,112.025,108.04,,,,
1240,116.66,116.58,,,,
1241,121.69,123.255,,,,
1242,117.165,119.35,,,,
1243,107.29,111.26,,,,
1244,100.165,102.555,,,,
1245,93.44,97.62,,,,
1246,85.01,89.075,,,,
1247,82.77,85.385,,,,
1248,79.405,76.31,,,,
1249,78.245,76.4,,,,
1250,77.11,73.36,,,,
1251,80.345,76.41,,,,
1252,88.325,81.56,,,,
1253,109.12,106.13,,,,
1254,122.5,124.065,,,,
1255,129.985,129.125,,,,
1256,118.98,119.275,,,,
1257,104.67,110.34,,,,
1258,98.73,95.71,,,,
1259,99.325,92.785,,,,
1260,95.46,96.345,,,,
1261,96.23,99.745,,,,
1262,90.55,107,,,,
1263,94.24,108.94,,,,
1264,106.825,113.385,,,,
1265,112.585,117.475,,,,
1266,112.7,116.565,,,,
1267,98.91,104.99,,,,
1268,97.475,98.915,,,,
1269,88.2,89.87,,,,
1270,76.52,77.275,,,,
1271,71.465,71.975,,,,
1272,77.25,66.445,,,,
1273,63.495,65.09,,,,
1274,64.53,62.44,,,,
1275,58.975,62.79,,,,
1276,55.875,65.53,,,,
1277,79.98,96.97,,,,
1278,100.98,113.98,,,,
1279,115.9,119.43,,,,
1280,111.07,108.75,,,,
1281,98.6,93.5,,,,
1282,88.89,86.02,,,,
1283,81.615,84.51,,,,
1284,76.45,78.565,,,,
1285,73.32,83.485,,,,
1286,79.77,83.82,,,,
1287,88.205,95.38,,,,
1288,99.28,112.795,,,,
1289,118.27,125.83,,,,
1290,99.555,124.505,,,,
1291,101.435,111.435,,,,
1292,87.085,110.2,,,,
1293,87.72,104.74,,,,
1294,74.525,99.02,,,,
1295,90.745,100.06,,,,
1296,85.405,108.45,,,,
1297,81.32,92.65,,,,
1298,76.115,92.08,,,,
1299,71.195,86.47,,,,
1300,76.255,83.86,,,,
1301,80.885,90.835,,,,
1302,80.705,105.055,,,,
1303,92.15,117.7,,,,
1304,81.335,113.1,,,,
1305,61.795,99.645,,,,
1306,50.355,90.775,,,,
1307,43.835,83.14,,,,
1308,33.635,76.11,,,,
1309,44.975,73.12,,,,
1310,64.95,77.45,,,,
1311,74.93,84.58,,,,
1312,98.88,98.91,,,,
1313,126.975,116.025,,,,
1314,130.365,94.615,,,,
1315,117.585,97.535,,,,
1316,113.43,82.425,,,,
1317,106.61,85.74,,,,
1318,94.555,73.73,,,,
1319,98.335,85.795,,,,
1320,85.82,81.175,,,,
1321,87.67,79.29,,,,
1322,81.365,75.99,,,,
1323,81.755,71.125,,,,
1324,80.385,75.24,,,,
1325,82.82,79.35,,,,
1326,84.91,77.61,,,,
1327,95.135,97.45,,,,
1328,92.71,88.285,,,,
1329,76.79,65.54,,,,
1330,73.485,54.77,,,,
1331,67.07,48.675,,,,
1332,50.33,40.54,,,,
1333,52.37,51.095,,,,
1334,70,69.95,,,,
1335,83.91,81.4,,,,
1336,107.795,105.245,,,,
1337,123.79,132.94,,,,
1338,117.955,132.8,,,,
1339,111.8,119.98,,,,
1340,103.73,116.37,,,,
1341,101.76,107.215,,,,
1342,95.68,91.99,,,,
1343,90.33,98.965,,,,
1344,94.91,86.51,,,,
1345,94.295,87.785,,,,
1346,88.415,79.79,,,,
1347,86.655,80.75,,,,
1348,98.875,81.81,,,,
1349,110.37,87.74,,,,
1350,133.1,94.72,,,,
1351,135.925,98.435,,,,
1352,121.885,93.875,,,,
1353,97.33,81.775,,,,
1354,87.51,78.68,,,,
1355,84.21,71.28,,,,
1356,79.6,56.41,,,,
1357,82.965,58.095,,,,
1358,82.475,74.975,,,,
1359,93.14,84.42,,,,
1360,104.325,103.45,,,,
1361,136.66,119.51,,,,
1362,127.75,118.955,,,,
1363,123.35,112.925,,,,
1364,112.995,103.665,,,,
1365,109.335,101.75,,,,
1366,105.11,96.87,,,,
1367,95.81,90.225,,,,
1368,91.185,95.275,,,,
1369,90.59,95.135,,,,
1370,90.73,90.95,,,,
1371,88.725,88.71,,,,
1372,95.875,101.29,,,,
1373,117.63,112.81,,,,
1374,135.235,139.765,,,,
1375,142.25,142.735,,,,
1376,121.905,125.375,,,,
1377,94.82,98.36,,,,
1378,89.485,85.495,,,,
1379,86.1,82.745,,,,
1380,85.955,78.295,,,,
1381,86.375,80.32,,,,
1382,94.95,79.95,,,,
1383,99.25,91.43,,,,
1384,133.54,112.8,,,,
1385,152.025,149.09,,,,
1386,148.815,139.835,,,,
1387,129.545,129.425,,,,
1388,113.19,116.4,,,,
1389,110.395,111.88,,,,
1390,97.435,107.215,,,,
1391,92.795,97.18,,,,
1392,89.65,92.11,,,,
1393,93.15,92.585,,,,
1394,89.885,94.025,,,,
1395,96.87,91.92,,,,
1396,101.73,98.23,,,,
1397,117.04,118.01,,,,
1398,138.89,137.335,,,,
1399,145.26,146.885,,,,
1400,119.18,124.23,,,,
1401,95.295,97.46,,,,
1402,92.075,92.76,,,,
1403,88.53,89.905,,,,
1404,82.81,87.115,,,,
1405,83.25,87.625,,,,
1406,89.93,95,,,,
1407,100.02,102.23,,,,
1408,107.16,121.565,,,,
1409,135.99,141.835,,,,
1410,127.31,135.32,,,,
1411,109.695,120.14,,,,
1412,101.67,108.285,,,,
1413,97.04,107.285,,,,
1414,90.35,92.55,,,,
1415,83.305,90.025,,,,
1416,82.06,90.66,,,,
1417,81.855,91.55,,,,
1418,88.36,87.07,,,,
1419,81.875,94.15,,,,
1420,87,99.245,,,,
1421,103.685,115.79,,,,
1422,126.02,130.035,,,,
1423,131.705,136.025,,,,
1424,105.915,115.47,,,,
1425,86.375,91.555,,,,
1426,91.43,90.565,,,,
1427,82.53,80.755,,,,
1428,79.91,78.86,,,,
1429,79.255,85.6,,,,
1430,90.625,95.515,,,,
1431,95.81,102.93,,,,
1432,122.905,116.86,,,,
1433,135.38,137.955,,,,
1434,120.215,131.815,,,,
1435,112.425,115.665,,,,
1436,112.405,106.135,,,,
1437,104.905,100.03,,,,
1438,100.4,95.945,,,,
1439,100.675,85.87,,,,
1440,94.72,83.565,,,,
1441,93.465,85.01,,,,
1442,83.865,92.79,,,,
1443,84.35,87.44,,,,
1444,92.35,90.995,,,,
1445,116.885,101.29,,,,
1446,133.195,119.68,,,,
1447,142.11,126.66,,,,
1448,120.855,103.595,,,,
1449,98.815,83.77,,,,
1450,97.265,85.1,,,,
1451,80.065,79.065,,,,
1452,81.345,78.475,,,,
1453,88.92,77.345,,,,
1454,89.5,91.065,,,,
1455,105.14,96.5,,,,
1456,122.695,123.49,,,,
1457,129.365,139.05,,,,
1458,109.595,124.67,,,,
1459,102.105,114.53,,,,
1460,98.935,113.685,,,,
1461,95.87,107.405,,,,
1462,90.445,104.05,,,,
1463,88.01,99.705,,,,
1464,89.97,98.615,,,,
1465,91.3,97.91,,,,
1466,90.705,83.905,,,,
1467,91.44,82.94,,,,
1468,78.09,90.545,,,,
1469,86.14,113.79,,,,
1470,86.385,128.415,,,,
1471,91.88,134.855,,,,
1472,92.925,118.08,,,,
1473,97.22,97.13,,,,
1474,86.85,90,,,,
1475,85.035,80.045,,,,
1476,82.95,77.6,,,,
1477,82.905,80.74,,,,
1478,87.34,82.95,,,,
1479,92.3,96.14,,,,
1480,110.585,116.855,,,,
1481,126.625,126.5,,,,
1482,120.65,109.48,,,,
1483,104.19,104.26,,,,
1484,104.885,100.625,,,,
1485,100.685,96.93,,,,
1486,91.015,93.46,,,,
1487,90,92.6,,,,
1488,88.805,95.905,,,,
1489,88.515,96.995,,,,
1490,82.67,96.075,,,,
1491,81.01,96.795,,,,
1492,82.705,85.51,,,,
1493,86.945,98.44,,,,
1494,89.54,104.385,,,,
1495,93.865,111.485,,,,
1496,96.215,102.56,,,,
1497,86.57,102.615,,,,
1498,78.775,91.55,,,,
1499,77.43,90.15,,,,
1500,75.565,86.02,,,,
1501,78.27,84.225,,,,
1502,84.81,89.23,,,,
1503,90.2,94.15,,,,
1504,111.43,116.735,,,,
1505,127.335,132.415,,,,
1506,128.55,125.265,,,,
1507,117.175,105.96,,,,
1508,112.39,105.675,,,,
1509,106.84,99.48,,,,
1510,98.95,88.88,,,,
1511,101.815,90.93,,,,
1512,95.17,85.035,,,,
1513,93.685,85.665,,,,
1514,93.665,83.645,,,,
1515,94,83.55,,,,
1516,103.21,84.1,,,,
1517,120.49,90.015,,,,
1518,140.835,94.28,,,,
1519,160.03,99.62,,,,
1520,135.685,98.47,,,,
1521,120.745,90.575,,,,
1522,112.02,88.635,,,,
1523,106.6,86.67,,,,
1524,102.985,87.215,,,,
1525,91.25,89.65,,,,
1526,92.99,91.085,,,,
1527,92.17,98.21,,,,
1528,114.235,113.5,,,,
1529,132.59,135.525,,,,
1530,124.715,133.37,,,,
1531,100.26,115.485,,,,
1532,93.555,111.425,,,,
1533,93.745,103.75,,,,
1534,89.43,97.74,,,,
1535,81.03,102.75,,,,
1536,83.08,96.57,,,,
1537,80.665,95.21,,,,
1538,79.88,95.425,,,,
1539,84.83,96.435,,,,
1540,80.27,104.75,,,,
1541,88.515,121.89,,,,
1542,94.69,145.82,,,,
1543,106.46,162.895,,,,
1544,125.88,136.78,,,,
1545,112.195,122.975,,,,
1546,100.86,116.335,,,,
1547,87.945,109.62,,,,
1548,87.905,107.11,,,,
1549,87.8,95.32,,,,
1550,87.22,94.2,,,,
1551,93.785,93.72,,,,
1552,113.04,115.555,,,,
1553,135.14,139.51,,,,
1554,120.255,134.775,,,,
1555,116.72,106.7,,,,
1556,106.1,97.935,,,,
1557,96.945,98.99,,,,
1558,95.57,94.635,,,,
1559,94.005,86.715,,,,
1560,92.595,88.405,,,,
1561,92.395,85.17,,,,
1562,90.37,84.305,,,,
1563,90.73,89.495,,,,
1564,96.07,86,,,,
1565,112.33,94.885,,,,
1566,132.585,106.65,,,,
1567,140.9,113.3,,,,
1568,125.1,126.925,,,,
1569,114.34,112.275,,,,
1570,108.005,99.08,,,,
1571,103.265,85.26,,,,
1572,102.185,85.08,,,,
1573,104.03,84.65,,,,
1574,106.68,84.96,,,,
1575,112.135,90.965,,,,
1576,124.56,117.165,,,,
1577,142.955,136.655,,,,
1578,144.635,117.17,,,,
1579,123.585,119.205,,,,
1580,107.27,106.145,,,,
1581,103.315,100.57,,,,
1582,96.67,94.375,,,,
1583,93.495,92.69,,,,
1584,91.855,90.725,,,,
1585,90.68,90.67,,,,
1586,89.045,88.495,,,,
1587,90.555,88.49,,,,
1588,93.075,92.58,,,,
1589,110.83,111.09,,,,
1590,126.54,126.76,,,,
1591,127.845,130.995,,,,
1592,115.02,118.675,,,,
1593,106.825,103.945,,,,
1594,98.98,72.09,,,,
1595,91.31,58.595,,,,
1596,88.3,55.04,,,,
1597,89.73,59.725,,,,
1598,91.225,85.54,,,,
1599,94.33,99.925,,,,
1600,112.755,112.475,,,,
1601,127.165,125.32,,,,
1602,117.54,125.01,,,,
1603,108.975,112.475,,,,
1604,99,99.645,,,,
1605,98.535,96.72,,,,
1606,88.655,89.31,,,,
1607,85.63,84.9,,,,
1608,83.82,82.96,,,,
1609,83.035,82.16,,,,
1610,82.415,80.765,,,,
1611,82.535,79.61,,,,
1612,85.965,80.115,,,,
1613,100.655,93.695,,,,
1614,115.945,101.47,,,,
1615,114.9,106.025,,,,
1616,105.485,99.535,,,,
1617,93.395,83.67,,,,
1618,62.55,51.15,,,,
1619,48.205,46,,,,
1620,43.915,38.325,,,,
1621,48.375,48.295,,,,
1622,71.11,72.335,,,,
1623,82.435,85.32,,,,
1624,100.445,102.475,,,,
1625,109.38,112.5,,,,
1626,104.485,106.67,,,,
1627,90.59,99.19,,,,
1628,86.93,92.655,,,,
1629,87.395,91.495,,,,
1630,80.81,82.035,,,,
1631,82.75,75.77,,,,
1632,81.265,73.37,,,,
1633,80.15,70.02,,,,
1634,80.585,67.195,,,,
1635,78.5,65.74,,,,
1636,81.09,68.64,,,,
1637,98.05,76.86,,,,
1638,99.205,88.195,,,,
1639,86.525,87.865,,,,
1640,79.28,82.08,,,,
1641,62.085,65.965,,,,
1642,28.8,57.535,,,,
1643,24.33,44.555,,,,
1644,10.105,42.765,,,,
1645,20.405,52.355,,,,
1646,57.135,62.3,,,,
1647,80.37,79.745,,,,
1648,99.785,99.435,,,,
1649,111.515,109.66,,,,
1650,131.935,100.595,,,,
1651,97.68,90.44,,,,
1652,90.215,90.93,,,,
1653,91.625,91.66,,,,
1654,84.835,87,,,,
1655,84.765,87.28,,,,
1656,73.555,87,,,,
1657,70.99,87.93,,,,
1658,62.925,87.01,,,,
1659,62.045,84.55,,,,
1660,62.13,86.61,,,,
1661,62.23,111.37,,,,
1662,64.135,113.98,,,,
1663,62.52,102.775,,,,
1664,60.63,98.47,,,,
1665,46.01,90.68,,,,
1666,38.88,81.005,,,,
1667,26.215,76.33,,,,
1668,20.83,64.295,,,,
1669,29.995,63.69,,,,
1670,43.64,79.725,,,,
1671,67.525,93.64,,,,
1672,85.435,109.965,,,,
1673,102.18,122.475,,,,
1674,106.63,151.59,,,,
1675,100.425,107.67,,,,
1676,88.605,98.33,,,,
1677,84.11,99.555,,,,
1678,76.39,91.19,,,,
1679,55.78,95.035,,,,
1680,51.665,83.305,,,,
1681,51.13,83.755,,,,
1682,40.945,77.75,,,,
1683,33.805,78.83,,,,
1684,37.57,81.44,,,,
1685,57.565,82.675,,,,
1686,80.16,90.78,,,,
1687,89.995,95.41,,,,
1688,88.235,93.715,,,,
1689,73.495,88.24,,,,
1690,49.12,82.93,,,,
1691,37.53,77.265,,,,
1692,33.805,69.51,,,,
1693,33.27,69,,,,
1694,36.88,70.05,,,,
1695,44.105,78.99,,,,
1696,72.45,89.41,,,,
1697,95.715,102.025,,,,
1698,104,122.25,,,,
1699,83.665,105.77,,,,
1700,74.39,89.155,,,,
1701,55.24,83.435,,,,
1702,45.2,74.655,,,,
1703,39.38,54.26,,,,
1704,35.02,48.53,,,,
1705,35.275,45.975,,,,
1706,33.575,37.465,,,,
1707,34.8,33.69,,,,
1708,40.35,39.595,,,,
1709,58.865,56.725,,,,
1710,93.57,81.555,,,,
1711,100.355,92.115,,,,
1712,101.29,83.41,,,,
1713,83.665,66.09,,,,
1714,69.51,43.265,,,,
1715,60.64,31.47,,,,
1716,63.24,29.305,,,,
1717,66.755,29.18,,,,
1718,62.51,31.73,,,,
1719,75.88,38.705,,,,
1720,104.71,66.195,,,,
1721,123,85.615,,,,
1722,153.23,90.72,,,,
1723,140.51,74.965,,,,
1724,112.6,69.3,,,,
1725,102.735,51.795,,,,
1726,106.565,43.6,,,,
1727,108.98,36.43,,,,
1728,86.965,30.69,,,,
1729,87.225,30.78,,,,
1730,83.125,29.475,,,,
1731,84.205,29.145,,,,
1732,92.875,34.91,,,,
1733,109.28,57.175,,,,
1734,142.7,90.68,,,,
1735,154.4,91.05,,,,
1736,111.39,87.285,,,,
1737,89.04,68.575,,,,
1738,70.57,51.775,,,,
1739,68.39,33.735,,,,
1740,61.15,43.21,,,,
1741,66.86,56.05,,,,
1742,81.65,57.32,,,,
1743,91.445,72.41,,,,
1744,114.1,108.595,,,,
1745,131.05,132.175,,,,
1746,140.275,146.46,,,,
1747,115.87,136.535,,,,
1748,106.94,107.08,,,,
1749,103.745,96.515,,,,
1750,95.755,97.755,,,,
1751,90.34,101.845,,,,
1752,82.05,79.835,,,,
1753,80.66,80.185,,,,
1754,78.5,75.27,,,,
1755,76.36,75.38,,,,
1756,81.81,82.485,,,,
1757,90.995,101.045,,,,
1758,114.675,133.235,,,,
1759,110.01,143.21,,,,
1760,91.415,99.865,,,,
1761,78.76,78.4,,,,
1762,67.055,58.42,,,,
1763,53.2,56.01,,,,
1764,54.255,48.925,,,,
1765,63.53,58.16,,,,
1766,69.86,72.725,,,,
1767,80.725,87.455,,,,
1768,102.435,110.735,,,,
1769,117.115,127.705,,,,
1770,109.97,143.55,,,,
1771,88.06,114.575,,,,
1772,82.38,101.185,,,,
1773,73.865,97.67,,,,
1774,66.305,88.49,,,,
1775,68.945,80.525,,,,
1776,67.735,74.62,,,,
1777,66.91,72.255,,,,
1778,58.94,69.45,,,,
1779,60.61,68.35,,,,
1780,61.555,71.8,,,,
1781,88.865,79.085,,,,
1782,103.535,101.285,,,,
1783,100.71,96.665,,,,
1784,78.85,82.065,,,,
1785,71.9,74.04,,,,
1786,65.65,66.57,,,,
1787,57.635,61.095,,,,
1788,62.885,49.765,,,,
1789,65.465,46.365,,,,
1790,72.19,58.14,,,,
1791,84.97,74.78,,,,
1792,98.715,100.065,,,,
1793,106.505,114.44,,,,
1794,125.85,119.56,,,,
1795,101.855,98.25,,,,
1796,92.1,88.24,,,,
1797,87.945,81.5,,,,
1798,89.05,74.4,,,,
1799,81.91,77.495,,,,
1800,80.57,75.45,,,,
1801,70.355,72.59,,,,
1802,66.95,66.51,,,,
1803,67.405,68.58,,,,
1804,69.9,70.745,,,,
1805,75.55,89.67,,,,
1806,82.825,98.6,,,,
1807,78.03,92,,,,
1808,74.83,75.81,,,,
1809,70.95,72.155,,,,
1810,66.39,69.615,,,,
1811,60.42,60.15,,,,
1812,50.72,65.815,,,,
1813,49.89,69.7,,,,
1814,61.73,78.615,,,,
1815,79.265,87.76,,,,
1816,105.82,104.78,,,,
1817,126.975,113.55,,,,
1818,139.32,125.325,,,,
1819,119.075,108.895,,,,
1820,103.8,100.76,,,,
1821,102.375,96,,,,
1822,92.78,97.33,,,,
1823,87.51,92.14,,,,
1824,83.45,88.12,,,,
1825,77.715,79.155,,,,
1826,78.325,76.23,,,,
1827,78.45,78.475,,,,
1828,81.63,81.74,,,,
1829,80.05,91.39,,,,
1830,79.525,101.54,,,,
1831,75.72,97.605,,,,
1832,74.99,92.725,,,,
1833,73.585,84.925,,,,
1834,73.06,78.895,,,,
1835,69.805,75.28,,,,
1836,67.52,72.045,,,,
1837,72.45,73.86,,,,
1838,78.435,78.54,,,,
1839,86.035,87.415,,,,
1840,108.71,111.535,,,,
1841,116.1,143.075,,,,
1842,119.925,147.885,,,,
1843,111.3,123.595,,,,
1844,103.8,106.33,,,,
1845,102.5,103.775,,,,
1846,97.955,95.99,,,,
1847,94.06,90.755,,,,
1848,86.04,87.95,,,,
1849,85.685,84.175,,,,
1850,83.82,83.32,,,,
1851,85.51,82.72,,,,
1852,90.04,85.455,,,,
1853,107.525,92.4,,,,
1854,123.04,105.49,,,,
1855,121.48,98.655,,,,
1856,110.18,87.16,,,,
1857,97.79,82.33,,,,
1858,91.215,78.07,,,,
1859,85.54,75.095,,,,
1860,81.805,72.85,,,,
1861,80.945,74.275,,,,
1862,84.86,80.485,,,,
1863,92.11,85.47,,,,
1864,112.575,112.66,,,,
1865,140.08,126.875,,,,
1866,145.85,140.935,,,,
1867,127.7,127.355,,,,
1868,107.615,112.155,,,,
1869,102.55,107.315,,,,
1870,95.28,103.05,,,,
1871,96.135,100.005,,,,
1872,91.09,93.695,,,,
1873,90.155,92.505,,,,
1874,88.055,90.24,,,,
1875,88.35,90.885,,,,
1876,92.88,96.75,,,,
1877,107.295,121.435,,,,
1878,127,130.56,,,,
1879,119.65,123.92,,,,
1880,100.28,104.485,,,,
1881,89.55,94.375,,,,
1882,81.76,89.95,,,,
1883,77.32,84.345,,,,
1884,75.57,83.855,,,,
1885,74.815,83.345,,,,
1886,80.275,88.31,,,,
1887,82.985,99.41,,,,
1888,101.82,124.41,,,,
1889,120.395,157.34,,,,
1890,136.11,160.2,,,,
1891,111.17,137.495,,,,
1892,95.02,120.185,,,,
1893,86.955,110.25,,,,
1894,83.23,98.51,,,,
1895,76.535,97.67,,,,
1896,72.82,92.99,,,,
1897,72.67,90.78,,,,
1898,69.555,87.61,,,,
1899,69,86.265,,,,
1900,74.505,91.445,,,,
1901,95.79,105.395,,,,
1902,107.615,120.685,,,,
1903,103.435,124.015,,,,
1904,82.005,104.845,,,,
1905,72.38,94.85,,,,
1906,72.815,87.35,,,,
1907,68.575,83.88,,,,
1908,69.435,79.11,,,,
1909,71.785,80.245,,,,
1910,70.925,78.665,,,,
1911,83.42,85.015,,,,
1912,108.31,102.455,,,,
1913,141.22,126.525,,,,
1914,147.355,131.975,,,,
1915,123.885,102.71,,,,
1916,106.625,88.635,,,,
1917,96.45,82.315,,,,
1918,81.745,77.635,,,,
1919,71.24,64.725,,,,
1920,69.815,61.075,,,,
1921,62.83,59.845,,,,
1922,56.61,57.435,,,,
1923,47.495,55.94,,,,
1924,60.235,61.58,,,,
1925,80.79,74.04,,,,
1926,94.06,83.405,,,,
1927,99.8,87.095,,,,
1928,78.045,75.04,,,,
1929,58.05,71.33,,,,
1930,51.53,68.26,,,,
1931,50.61,62.52,,,,
